R,G,B
20.151638562620988,23.211100163709187,26.742330222466112
19.436789446654906,22.986731149936542,26.68733600054791
20.932203067765514,24.170762487593162,28.020009269987685
17.919593432947675,20.552881730355114,22.968009351678912
25.061383756031727,25.4232071731387,24.708585118134913
18.448134352044878,21.14790483167833,23.583538026215113
16.834238952354738,21.720841489407118,27.140542134444864
19.657452683688504,22.59521277165838,25.42449040981186
22.751175576427954,24.883411527728764,26.91834541406285
21.450502400103304,24.189844903844914,25.83768392528007
18.281891184435477,22.402573573354918,24.808040409530825
19.57558356411498,25.17504922512136,29.315484007073238
21.77186107886065,23.992258972752133,26.618805131836684
20.935090431182235,22.29889445862415,27.138672582202744
19.474976186367492,22.453048803419723,25.17491091312124
20.8917941392745,22.446015492595258,25.797977488840235
20.803423858237316,22.826512434047842,24.831818285759496
20.717511320703093,23.581847550661273,25.63954491537248
20.093320493514714,22.64110560837451,26.291677796213342
20.58456854961867,23.190535333257387,25.36594793922205
22.405349329596312,24.56310242361142,26.518450555126268
21.49218993673991,23.758309661743404,25.105313768646717
21.548159712953446,24.43393306541016,26.778420915754065
22.434845609637257,25.135715619377358,27.4190287262001
20.11230752978702,22.360741617266054,24.105714252770053
20.121330906259118,23.197798290721224,25.73229267328641
14.5124581697236,17.633736216846426,21.604246903293163
20.221229240199207,23.43420246685407,26.997338730142026
24.54815805710991,26.680522048565653,29.07774119413488
18.492392542093178,22.16962222454429,26.155580417089975
22.57645928742283,24.685724910523735,26.29430148991952
21.78918431866769,23.626832618415367,26.27549345882629
22.66782232207961,24.270473572314184,25.57762964389208
22.87043594045692,24.56340014735805,26.129642739422305
20.825854818900222,22.97364351814622,25.216888331128246
22.435865420880685,25.17012557857867,27.853730084383276
21.495559602003116,23.864307361999888,25.322030293787453
21.576715696770385,21.789551949276103,21.426914765412956
20.78578299647236,23.341676409660828,25.87306174153334
21.509678541752827,24.174109743688106,25.928970307596966
20.768445555637218,23.43547630309919,26.44191356887689
22.486695177443565,24.038874135494517,25.453137657643556
21.707560321397104,23.793164240636123,26.000336392638523
23.240135607669067,24.481741246082596,25.67458380048399
19.906959759842376,20.902172934013496,22.67190705227798
20.329905666574028,22.39202318245435,24.2519139547729
20.860045043499152,23.743972264232426,24.947909393875538
19.78228012027156,24.26181648777255,27.93826991494819
21.928311598220038,23.648179660129014,24.382382551551597
20.54186547085753,23.937463550505974,26.946122254178597
20.26005987931418,23.730435032356908,25.566019548476415
19.37983732268084,22.905347312113232,26.31535414647426
21.46620259481023,23.776312378447862,25.86821010058713
19.260138065060072,22.056344762058416,23.95908877882136
24.30550131368816,25.62580553906091,26.927841327933102
21.097022889552566,23.2163086943361,25.452267294482063
21.773231367862746,23.968067890349335,25.841470720572328
21.94515581815928,22.862503390782056,24.77291929444118
18.95667677879965,21.127216470039137,22.58360770555799
21.153206749899482,21.930186962998178,23.04765522298268
21.32526678376199,24.53531765931005,27.118228162558797
21.673644838360342,23.891773404760805,25.739558698549537
19.50840956261126,23.384140446038934,27.553010409653556
22.963162365781685,25.27884769674536,27.6502656347055
20.694476512319675,23.388262463624073,25.60840864587597
23.232575722164576,25.37011176166361,26.22883525211977
20.323239797566533,22.818584701170227,24.99962624928802
21.14772874227829,23.406866427881024,25.74923348743658
19.905746661513863,21.16004058761729,26.069269432135272
19.903900214568985,22.7970979572311,25.40314781949735
21.656728833330263,23.054160163468236,26.088984930940633
21.262033026716487,23.038276940993725,25.375802394738443
21.36740191238888,23.23387877382364,26.331523980150433
21.526187275106796,24.08551739768273,26.209493159845827
17.929850784237257,22.296216584451095,26.208523729097852
18.54493320387702,22.611398608336234,26.384915784874718
21.745355301314838,25.160155984434972,28.219574113198874
21.82250181687791,24.202387065877986,25.219093732636093
21.107444440161554,23.76936487260825,26.01055185700885
21.39358650323549,23.996737422894764,25.920602567867924
20.06647436993336,22.920135202900685,26.10726345153769
23.0898278336897,24.004092842090788,24.748345455434375
19.947961564565922,23.19453011092038,26.764821051420835
25.571980014178077,25.451000292381366,25.13786169865302
20.21171678196356,23.94931430244001,27.548509190973952
20.06546739978886,22.33980623876912,25.127239185538656
21.352562894467148,23.560299841654206,24.715501493743492
21.637750017095083,23.224246553467534,24.54592552728352
20.779168869560998,22.113543833658404,26.653867405030173
24.755965534761255,26.287979246171677,27.37180769750147
17.263764805833095,20.764996184758232,24.786884322692583
22.469112382845182,24.185147266639866,25.540676892198867
21.32444294257957,22.859537255604575,24.374389644854
20.624112207896165,23.250144293230903,25.234357861917555
23.069026812112256,23.77963239245838,26.067924074187374
18.907315414581426,23.899330728333027,28.917090408852822
22.059294594759947,24.596387481415455,26.846217048167432
19.467996828029694,23.931706660474063,27.95669818747135
21.191245247286744,23.08640256451082,25.022910020726346
21.982408399702674,24.8696379565403,27.558688944762142
21.465915748608836,23.172860704960573,25.96547120057401
21.974446601095277,23.597863207799627,24.093870363501757
22.539355506634248,24.763345794304914,26.953972006113993
23.683952542480835,24.592404078106494,25.87528972711236
21.618347897148386,23.620647726105407,25.366953001996283
19.948605243441175,21.108890180898054,24.160388287852054
18.202800103839465,22.865836787983994,27.714316799095844
18.84107661909288,23.505587193084466,27.70510569750526
23.75299484317435,24.637170873563992,25.313119540246525
20.512743526889903,23.33794349511693,25.917215518727826
20.18212037765605,23.061464388774787,26.726336649619117
22.097304317048053,23.472615639960964,25.006765474125267
21.85120548983245,23.622849463251136,25.28611180014946
19.006817074667744,22.056933542772743,24.959113893677607
19.677309281677992,21.74120268825477,23.706165510514563
20.522153515921865,23.47221904749927,26.338315297311677
18.659869130582347,21.576088142828535,23.953024114729942
19.945285168950036,22.455194900092952,24.560907938667317
21.148212490078112,24.10961938833459,26.23745089514587
24.263727272808982,26.175170223202503,27.601769717855007
19.257099112288365,23.062734134620776,25.919883170585294
19.1392717877651,23.42109765240176,26.535604688236454
21.6589548601056,24.257033155742636,26.1543756935852
19.89562866840871,23.733037777498797,27.451272122273732
20.85203838078205,23.317791148629517,26.16319723926512
17.120901745322325,22.067257027015554,27.125383186731213
20.531138604354286,24.56890016696098,28.163914640769587
20.179115473317427,23.722976302502598,26.317878260723774
22.18305398120915,24.03123100905223,25.87248891937437
20.707966855360745,24.379684399852525,27.34478588072189
19.9691968440592,22.87262954912937,25.336358751121356
24.085820226191384,24.85445727528978,26.234711480433088
21.660910442893076,24.106756370665764,25.904958730725934
21.579917341676126,23.703047060976193,25.151959892719393
22.425436110154717,24.2357658116366,25.688870559286688
22.771651529638003,23.977721590655367,24.5479313739478
24.07914319329116,24.997377853355147,26.7424563579055
18.3467506932988,20.763539206978393,23.868290080235862
22.50969891957929,24.721093206192293,26.116341001962198
19.111181493627793,22.085838231038643,24.73684142584306
21.16398294458705,23.405369310484698,25.107727731655146
19.221412829639828,22.33639153190676,24.849413130854938
18.403909752552227,21.70097879662999,27.924547679921144
20.53988084773906,22.905832248031857,25.61904352714979
18.91104544361566,24.041851708502968,27.62583965020654
17.12649341765381,21.907655115031844,26.951583805455698
19.90178945076927,22.983235966173325,24.303372695205155
20.44228793558814,22.159012853198647,24.34367176560848
19.70497591220618,23.432410928357648,26.593418480641347
22.474258194877315,24.949512933717816,26.95542192044746
21.27178532139181,23.334505378665295,25.209609588377837
21.263019774518163,24.02988550104387,26.15761452537529
19.236321999944153,22.003365158184348,25.47579760100224
20.942046895531597,23.271978549303363,25.65838657216637
18.81095689361823,20.858982286283087,22.557951315108014
20.52295279721255,22.357754735500418,24.53844423963241
18.498477559161447,22.75971096466366,27.00087711622349
20.278886717107937,24.259966013820467,27.839920242065553
23.994531422718055,24.750927159898932,25.566280248961505
23.153383629153574,24.760674312967435,25.8854491012557
20.626491597624547,23.129128898061825,25.421472499025676
24.547664375801556,25.784980931961364,26.796400992316435
20.937009585820665,23.8196612554376,26.11566112671479
23.019966781273123,24.9443084554614,26.431962652964412
20.208302051849696,22.465547276560226,24.35856986582999
22.512965729525913,24.6409842363158,26.31581564764128
18.969341957050137,20.747712862904052,22.62257747210073
19.72708852511453,22.994032837027344,25.607784392595935
21.700070641612392,24.376754034821285,26.570482381180845
21.884878859893952,24.120004411250406,25.51678594646728
18.95821387232893,23.192154397248828,27.174608892162517
20.935234769434096,23.164506595683132,24.95552079938202
16.902659294018328,21.41047646453841,25.661987870497782
20.183150048528542,23.199597098539844,27.049432835753084
21.16210194250358,23.374519809471153,25.957494720558888
20.136809885381112,23.840367009936205,26.737228966658474
20.25925327761956,22.737585140682157,25.084965387993623
21.20361563332733,23.44382705256478,26.30321798274217
21.491701254865937,22.961150277195095,25.58833595133492
21.13980687427823,23.954924283898023,25.85969940222346
20.2537274943459,22.560468685575117,25.693182948938706
21.07611615122691,24.461106663316922,27.571686630412202
21.780319248070132,23.990500383090794,26.09226799779539
23.70742784712089,24.954372148468448,25.125766074979733
22.525519863367933,24.537949001731473,27.380943502109503
20.817190653368634,23.964684946577975,26.932392840204823
18.39852292904017,21.84539288376342,26.340905366762307
20.086453180830553,22.045546444149995,24.56387749277104
23.103881032937803,24.155971014657766,24.480694724589974
19.848115276197042,22.845234408238046,25.222331517066678
22.468540331717474,24.816077929337514,27.24157158290783
23.2661281759482,24.562996867135176,25.81774429179934
18.702264045064688,22.409973386775015,26.27989373506249
21.755524388144643,23.485192311220707,25.282321037125715
20.296965021720784,25.57981292074446,29.716179909383495
20.98373732403841,23.02332597215252,27.998712383584134
19.811084048798875,22.882329598256636,24.972378763886596
23.25452213486624,25.078313360621735,26.355327513782893
17.84520924090086,20.751633086867077,24.85246782110379
20.697859071036746,24.033469709470822,26.11835726676085
23.904133794923613,25.01248292838595,25.07760803694194
17.82851360288909,21.67749860827145,26.23177325776511
19.52051532819485,21.797445439818254,23.979019047871898
19.21598282795448,22.04198759743806,24.973525682352484
21.623181105376155,24.244848800850267,26.144918572577957
18.345883543223845,22.265458519442504,25.632761111409703
23.042910962169326,25.954968369313224,28.237696705104067
19.897774590796562,24.73135444631528,27.83832162103644
19.75573606558166,22.024094907670708,24.191879943699814
21.13969710017623,23.75965694691861,25.878801551193664
17.776053412919303,23.813683473552143,27.289422609106868
21.657973965902503,23.428498960433394,24.896196455408404
20.73070865059027,24.592832216060508,27.380947810312062
18.25530073757366,20.974893100242557,23.749572169962917
19.872874342200944,22.59100953044516,25.092792945536623
19.985730140108345,22.79290643072723,23.97968987810004
22.12091469885621,25.01007970025613,27.645632439974854
21.544820295483365,24.118074665603896,26.45995460948075
20.036554828716575,23.25020340827816,28.100499561269658
19.311644283482625,22.055933598368643,24.66895266261622
22.64421970516333,23.980841168366236,25.899131072441772
21.068783422252462,23.380171663923722,25.132706866212324
23.095844994476654,24.48557406731519,25.852936500564386
18.82688883131173,21.589602324674114,24.024491627786507
19.155593584737506,21.750812511380857,24.30281722272152
19.43267847486866,22.094301672402104,24.612681646920723
22.018424057799955,24.084368173615324,25.585240322212247
20.063088885304786,22.303389491339,25.459974559928146
21.357483079299925,22.992858340934763,24.621843964771617
19.87693113861001,22.014788496174422,23.740161281553736
19.641109182680456,22.466842910220553,24.727365879375572
16.24381923554178,18.984372634751992,22.29132126900788
19.661801525829578,21.648230344687487,27.802292369556785
23.236581793421795,24.773473443116373,25.486755050617163
18.626604312983854,22.184122479815333,25.24097859293146
16.57157917456897,23.895226973901092,27.997670538777992
21.84563642249855,25.822982840293808,27.977069873920566
19.71494428970944,22.124175769214506,25.405787294973045
23.31952015293769,24.798139903491936,25.51417926793842
23.141754284122847,25.15764869973058,27.15641284468768
22.11643774178548,24.079047553591288,26.08377522174801
22.97521424196662,24.350276191605435,25.62797104758656
22.432695717293623,24.006172754227073,25.084293735586844
19.949449348937794,25.01112459732602,29.045182116722465
22.035901676733012,24.001194317202824,28.35079592482369
22.08687324269551,23.98882457191578,25.70613984702332
19.901290239951418,22.13469386433565,24.26489473789435
18.058675474949876,20.167014401359054,22.33853225465172
19.542206485940955,22.378369989039644,24.57784127883982
16.750634817833877,20.431330349701156,26.009156624435
18.74202073474605,20.870453231457113,23.972167681551582
19.89688363443611,22.96623137740476,27.138702315806253
19.75889951898522,22.498034735214123,26.225834218408455
22.543322663846016,23.646834293976745,25.222920549619346
21.26364806447223,23.91438541733501,26.920012184355805
20.533044477628525,23.120871959851407,25.307032165592844
17.201013077431167,20.867004725867528,26.28059999016769
15.757093063895411,20.16440182205479,24.204379728295844
21.58996882790012,24.301866750433256,26.92696577271022
20.29160328251304,23.435111756042748,25.748829336369592
19.26231101555511,23.29283563008536,26.35124013052209
21.819169974376837,24.269522268881456,26.690577784185475
19.500033688464253,23.11436341783483,26.50939723711418
22.109803721186232,24.01437754194703,25.936303559955523
20.744166791897158,23.482059947695305,25.82964500126451
23.79480283453885,26.789273176562844,28.61595040066315
23.0929013909364,25.121913346689926,26.912938137123376
19.37122003469555,22.90524637356704,26.434865418638733
22.725759896904503,24.435366466728805,24.762528216213877
22.61767350424697,23.381247405700314,23.73290416417869
20.26623363989552,24.703197589627084,28.010278980542882
22.594178117652675,24.73785364812183,26.194398393674835
24.361309278439002,26.30358643287857,26.689190913286843
23.97436273740522,24.6906195137367,25.21754546267839
23.62557835483774,24.457326659516667,25.231724573848386
21.808316053591078,24.39645158730421,26.366189722543837
20.280436302230324,24.051464282534607,27.386377048460833
19.77263736127238,21.90481565367384,23.839196032584983
23.02955103863679,23.78737773339015,24.608587646045553
23.659632139853887,24.36459908966957,25.215703487857855
21.982157606958502,23.743621818284073,25.390813664962185
19.281150232738064,22.27920926072118,24.34843486489377
20.29191385933466,23.18211211625102,25.82579695174223
23.61271593678263,25.241602362742068,26.293101887477548
23.33460403622782,24.67805926908245,25.277336677422515
16.58341362454541,19.309988104558744,23.74741057132313
20.42565230319879,23.69519323201092,27.39393060215677
18.354013912592503,22.150147889770423,25.63846747992662
19.63162120273607,24.271047166465863,27.9511389211909
17.33403436757989,20.655020311769473,23.83135957105448
20.813001848748126,23.99910801899394,26.777493445405245
19.82214684330044,23.129803432189657,25.796139519299903
21.52489540446361,24.937451987351537,28.590536028147515
20.01362924858392,22.621757138890292,24.617671866164333
21.89471552882532,24.464120601624952,26.10241841078033
