R,G,B,clust
18.28139227842301,20.839837481186915,24.21590904213959,4
19.1825254569532,22.86058531521013,25.61523375325174,1
19.34272277710666,23.618098918178237,26.69210425845866,2
22.4282891692817,24.546007246754552,26.64722870176012,0
21.46059381193177,24.274421431039244,26.52805445762965,0
19.763003804922437,23.45305839326996,27.053343404655767,2
16.529693262530806,20.816693732954363,26.43309512621769,4
15.147715697816064,19.807785235402672,25.67458275201095,4
21.103449051310804,23.42604490615467,26.10543894146229,0
19.5511660198261,24.034263763187035,28.10974792613385,2
19.749744818476685,22.13286933816405,24.927875682554067,1
23.535782428513585,25.22067916484788,28.231689993945533,3
21.3547110598732,24.41684126858656,26.977492626055184,0
19.75351865097988,22.52734137435661,24.70713795398124,1
17.59910187782988,21.02967075326041,27.083486643288783,2
21.408905315419517,24.378809527404965,26.86971718324942,0
19.17602082572948,20.502493449067455,23.29795666189904,4
21.796520341553915,23.42783268188528,24.791145438521323,0
19.439010505094306,22.56316249658172,25.682239601338157,1
20.959425101269645,23.79930180809204,26.48287118292601,0
21.31296246049033,23.654357818781616,26.03029696227387,0
18.273819931735872,21.58329724353681,24.62047899999969,1
22.029923005703896,23.97834720844325,25.550552099238285,0
22.880533392142567,24.812266828686507,26.159300718214705,0
17.4880884847118,23.357234146622776,27.469404406167904,2
21.462240439080844,24.27082252880228,26.45146328633235,0
17.61003167933951,21.51761382016256,24.55452163782414,4
19.685991356124468,23.523297811413496,25.89712359895412,2
20.135254760697958,23.306072220784745,25.863664520111648,1
20.51135253303597,23.775467155391823,26.47723680642324,2
21.58880780353075,23.711713237949407,25.98551273063965,0
20.544171010289645,22.886440449284752,25.422740975673733,1
20.43196127814408,23.61930777389173,26.27713114387753,2
18.1166774011762,21.46352302325819,24.803818825209397,1
20.27357622765492,25.498285528906663,29.486850069555636,2
21.496828291127247,23.268759952837705,27.582728444020564,0
20.74433721609656,22.777312076186515,24.94646409474031,1
23.694784949721377,25.39022018146632,26.1348874422071,3
20.76707008738163,23.25539419042916,25.56084876040712,0
20.199856800521054,23.010350637092397,25.05664336339204,1
20.59846803183408,25.398548542390504,26.932999862274663,0
22.331605498612017,24.30260808879486,26.35861310874345,0
20.161994737003404,23.315808390991084,25.882952026155525,1
20.20188133675224,22.738360187633464,25.63867880178556,1
15.863539845256906,17.711175138777193,20.93392656998674,4
19.43306121317611,21.643466173522206,22.76279303450016,1
19.508978486644637,24.166273573588654,29.87112894811644,2
20.071574359866027,22.43181086768127,24.76448426303814,1
20.04763342615075,24.293096671052044,28.24546681003554,2
18.18415047863112,22.081913650170726,27.14040111928355,2
18.98868723808773,22.426289361846667,25.91889722595364,1
19.024070584219903,21.94367662864131,23.84512990034595,1
19.598200181043342,22.718471292284868,25.59023274644044,1
21.94048212640505,24.74285999177486,26.428171566230365,0
19.40140680639184,23.069220700452757,26.20118736689978,2
19.86304510065326,22.104332484862883,24.09078616088899,1
22.02553439239396,23.96266046003621,26.214527281905568,0
15.20748102482514,23.779275309944573,28.089871898644343,2
19.62288461993052,22.451581385813743,24.531320682977004,1
15.989275166622804,19.30320614296568,22.67532215613757,4
19.645656446480945,23.552055606508016,27.492352818100027,2
27.11930079395872,28.421722173412626,28.46207791604729,3
19.83885534852548,24.315953306918253,27.98426483630964,2
23.50727943208865,26.747832718310917,28.34161653999412,3
23.78962453238521,24.67150914408782,25.62327911957013,0
21.71863751698688,24.65003685106987,27.007393008328357,0
23.750204527309936,24.517871690723304,24.850849282691097,0
24.012130854433007,26.023231102691163,26.75245881430805,3
21.52908342918752,23.498914271649344,26.004668887962797,0
22.239104736655385,26.12728474477701,28.391997916865307,3
21.359806698897103,23.577406823907832,26.553260912543053,0
21.85168487844237,24.39248280287376,26.791824150254687,0
18.117893668569213,22.769472693770386,24.37242874519561,1
21.960268606459675,24.353530822847983,27.32768052114597,0
22.365329116678986,23.51254458930101,25.171399284448476,0
21.31171097166785,23.066665930817543,24.59705971644396,0
18.93030961327876,21.868309137053227,25.026596033982912,1
18.266147836724723,21.13200122067018,23.85161785986351,4
15.902995931654948,20.064100376214483,26.74595939011072,4
23.922080754631004,24.902625755605303,25.392308061108388,0
20.52392926678432,24.478817586944903,28.418712185166157,2
19.491960789369912,23.62998391852241,26.778463526277523,2
18.798215703825885,21.82758401654053,24.50471322232873,1
18.91698701857422,13.138931371893504,26.66795757603041,4
16.534427250971206,20.77507796590684,24.478021982565878,4
20.81594710731967,23.7198558225399,26.45403906347936,0
20.43555789469909,22.815428027974864,24.734383109228645,1
18.63008603273376,21.006842005567428,24.46661711076733,1
20.02982159330395,22.89093040278117,26.08726483651727,1
18.99983100200815,22.06327406580573,25.961124955280493,1
20.53649501055888,21.833054249908464,22.960610436755243,1
24.21335775804484,27.12757363144768,29.603134489782637,3
20.25175124621093,22.94652196612126,25.186039311120066,1
21.89308874976509,23.56491435522627,24.750028715163257,0
20.074410921123985,24.15224548469187,28.502781022168463,2
21.471547576425117,24.825630310956548,28.15516619527371,3
21.28902422316894,23.55408300105404,26.768798284202795,0
23.36676211630029,26.31788766115625,27.96622237035741,3
22.31432557113482,24.91532667869902,27.92467048973497,3
23.34939302555552,24.876903107979125,25.333255777304604,0
19.91209828050263,23.435484910596852,26.16563024034172,2
17.4525718269723,23.514443742101328,28.734844114004297,2
19.51902354816019,22.57882096264046,25.64360653313121,1
21.629096370657845,24.249068885080515,27.25932623512962,0
20.9750633300648,22.936458796359965,25.469113543013204,0
20.199210256556817,23.827821543500125,26.12012831629379,2
21.17141634060475,24.05601665719869,26.00336021547121,0
20.11178417411613,23.044240633658077,26.09049372347868,2
19.894120923966696,22.476120419552647,24.846763848996943,1
18.3118165213251,22.064537778061094,26.204599118423516,1
20.582557645497687,23.85753553423079,26.75580421018913,2
18.776595924254607,22.71131845989652,26.96094697690473,2
20.71976227221151,23.3567069043603,26.145678930438645,0
21.388103375752895,22.308321780851763,26.43101185577287,0
22.99553170675176,25.310831812047034,26.979340829345176,3
19.082652766538885,23.683223333756548,27.71986617831497,2
19.561206734809108,22.35987204854978,24.77782903078035,1
21.65231679548096,22.93430190808566,26.07149831751344,0
22.59525843203608,24.12868565525386,24.787920991265977,0
22.79843475577536,25.14904174863185,27.27646211523056,3
18.28293215091633,22.230936814551068,24.73675555514174,1
20.47992631859793,23.820968559098755,26.58586588527694,2
21.281501086080773,24.1570483923678,26.64222770057909,0
22.47736421928116,24.43227016611104,25.85377536929988,0
22.71320766890012,25.77936924585926,28.051515382436847,3
18.9272204276405,23.43561395400484,27.761661952324623,2
22.371228114285376,25.09620411832033,28.497137180127027,3
17.808369185105228,20.73540203634152,23.66964679058965,4
23.535989329898232,26.259273538581017,28.70617339862258,3
19.240916006636613,23.37610079455667,27.15664117582965,2
17.382687712663003,24.846157144537333,30.312924008668254,2
23.60219205283241,26.4653818620592,29.83546287752806,3
19.80580856785528,21.180442610235303,23.083950203362647,1
20.143044355407092,25.34280017767878,28.89907763535107,2
22.30757666253321,24.118962166292874,27.117528037897117,0
26.012683303815848,23.04098799796605,23.983655632891573,0
20.93229363818921,23.46848603715598,25.465426046846225,0
21.5229091214585,23.350624855857543,25.309678748281573,0
23.208256247056564,24.72878999346737,26.330205297602745,0
19.877732033450748,22.82697099404916,25.22328290006869,1
23.177613624352407,24.40147039712919,25.435334548640327,0
22.48339795467243,24.002856302040232,26.22310337153861,0
22.504979415431272,23.880386734229745,25.700855868052976,0
23.85585465550987,25.635238821566503,26.63146076062285,3
22.582865123157376,25.051312690649333,26.498726774609118,0
20.723864841510544,23.423312652429043,25.86234950249461,0
22.9541815844226,25.934234064275284,28.548888326219966,3
21.83635386814975,23.52703194369622,25.972330935274798,0
19.27725550941594,22.195116366492183,25.805517536527507,1
16.82861061175456,21.324527400515617,25.739471923782148,4
20.32196243218533,23.21122670733552,26.0180099020563,2
20.215465037253185,22.422517838005717,24.100266994066924,1
22.862571786173312,25.589739990689864,28.21387308225127,3
24.06393845641871,25.260098672824167,25.35486420142264,3
17.97352452133165,21.80511443603662,26.29011245439928,1
19.506890849866405,21.941527883001307,24.328718339653683,1
18.94532431468265,21.582869616813767,24.05341605760176,1
20.63101247908905,21.03832555143672,23.080657685895748,1
20.884401743206105,23.978481591824384,27.01219415494125,2
21.34251997673385,23.886511752402797,25.788403982993053,0
20.210901034475413,23.779397854631377,27.76902092984358,2
21.77517294015372,24.237704471033343,26.79364596863612,0
20.377226337803823,23.862471914734723,27.36717289677599,2
20.4044547725582,22.30909562013553,25.292130563204623,1
19.04926599525637,20.79879763569388,25.293911284561474,1
23.069028414124453,24.947655753137607,26.628397098554995,3
22.7091628026432,24.598606033575823,30.405135771753105,3
17.07794423851169,23.60176533102626,29.16026983276901,2
18.88365570826668,21.802484920415104,24.320129342551343,1
20.163783190043677,20.410042836780026,21.26733572575532,1
24.153246846559814,26.722014263115245,28.20074139797095,3
20.591386213358927,23.88732414816231,26.35101443557226,0
20.89224891704196,23.485428291035944,26.03555563169009,0
21.210709765546017,24.73472186565977,27.22823317706772,0
20.67864148820156,22.994116504765888,24.72605209502621,1
20.792228415203205,23.765259815966363,26.532084712948567,0
22.78705435168196,24.986704603120607,26.452391093250483,0
19.624672200935446,22.012935159843423,24.631751897288368,1
17.881534091631224,21.974330938835298,25.559531531157035,1
20.224733500756965,22.516913446757275,24.494691473142623,1
19.475765091973862,23.39953850434357,27.407413525429885,2
22.96993217253419,25.399979802896432,26.871192182499342,3
20.498493389944034,22.834610935756928,25.473701028562395,1
21.188810557667875,24.247133408158795,26.588586073399277,0
18.42842538702373,20.90383444542493,23.64336179520614,4
26.011893374515687,27.85414379608469,30.079288939087167,3
24.508896442849377,27.423169899033997,29.95652853518978,3
19.490958492590494,22.284084903348525,24.323254393879928,1
19.91374299761808,21.832214238194023,23.339069039731164,1
20.93472467028804,23.49335415080224,25.245164691190965,0
19.929128830340183,23.10507951475044,25.33351723450821,1
17.987447204389483,23.106099817892066,28.19684840341163,2
18.198902025539194,22.690046353520604,26.13412912458307,2
19.741444265703542,22.785278858641316,26.119695259948813,1
15.90808929333191,19.29581291465092,23.16872719019254,4
21.839907321148736,23.56595498519326,25.08147260642503,0
22.43993055897554,24.618248351022217,26.011768334639164,0
22.59913990933801,25.08867051897856,27.209625606259745,3
21.47438047146727,24.93946521483112,27.652010899030262,0
23.24867253323082,24.7318162981734,25.6917076433114,0
22.94418771480156,25.072139170576357,24.92652127683106,0
22.827406231361955,24.93888436079116,26.64956799998499,0
23.879666805741824,24.8177373740614,26.187106057849757,3
22.569801172519732,23.9910763611068,25.58664512283169,0
22.112185824585627,24.36159954071448,26.48275356751009,0
22.52141787821548,22.94497434236972,23.18104591750497,0
23.20881293453949,23.636328409896823,24.65206027129456,0
20.863131433552976,23.302646626969764,25.532285659801676,0
25.715817241683386,26.57162092348449,26.81034730004817,3
16.090957388798465,19.60271091173237,22.70968915750073,4
19.627870552858823,23.486310699698016,26.718589318006263,2
23.39139800664823,24.156515915057494,25.13194807528312,0
17.85463068813382,21.12449568283017,24.11938317258271,4
18.1987113160984,21.30405632825617,23.615472608291668,4
19.273735415327646,22.916337913506297,24.934556581951117,1
19.319012802036585,22.319145806381865,24.39718403091919,1
17.42200287307374,21.100546532195875,25.99996699583804,4
19.138435023044348,22.63222367647261,25.765569483158178,1
19.029315715094693,22.473055267549064,25.67782244328372,1
20.71995783676602,23.40331738991565,26.112000116940266,0
20.73632456099224,23.869159071537677,26.67511501951645,2
22.495946878584864,24.414567910620097,26.137309300092404,0
21.124386115944528,23.779573891010944,25.73117842516797,0
20.6060533671076,23.96035323564927,27.18526367620835,2
21.439336282397605,25.514900800610345,27.928819012630697,3
20.26830789057489,23.310525997703383,25.71047887113985,1
21.438901537007,24.34857631987592,27.543394512175745,0
23.64757056142312,24.209052128272607,24.14064484213356,0
20.81330828267576,25.055764070026356,28.32740885493236,2
20.461088103819524,23.65196178993531,26.951301098523505,2
19.40493099758004,23.25603533772701,27.436399860304288,2
22.949534405487505,24.94100417871186,27.375520670671392,3
21.5545917507253,24.457928464788285,27.15730635591592,0
20.67021947859872,24.100518830515647,26.843981123486863,2
24.198865054397544,25.799296136024417,27.25781561581606,3
21.084564015221016,24.02588790675388,26.978261527360385,0
21.09973966794676,23.83227253498235,26.258739984199565,0
23.24869396087948,24.52033034959112,25.057434756355647,0
20.5791746282576,23.74845045022844,26.39552935194303,2
19.36718271716721,22.17913000679462,25.16464492131164,1
19.69446366298023,23.04865145904554,26.31718596533534,2
20.430897960767723,23.652157290324407,25.845078661631472,0
17.688976104191372,20.217965355182347,23.370452561990835,4
20.848712293847207,25.240715605781,29.09695433533419,2
19.421489627820858,24.02319132407855,27.64028265115095,2
19.845916750469065,22.61736624371957,26.551762348841752,2
23.233733528454596,24.447341090565324,24.930879531422388,0
21.799113042019044,24.12786081179401,26.24218016684963,0
15.123165242705385,18.308106846736,22.376253728138437,4
19.834358061573077,23.11020516862104,26.849356552891887,2
19.261930707464952,22.109583403649378,26.019484305617787,1
19.148078722625183,22.63787102297904,25.87448688730898,1
