,name,address,sort,menu,mean_price,score,people_give_score,review_count,review_list
0,공복,서울 성북구 장월로1길 60 (우)02748,"육류,고기","시오항정 (180g),양념목살 (240g)",8500,3.6,13,21,
1,명륜진사갈비 서울상월곡점,"서울 성북구 장월로1길 57 1층 104,105호 (우)02752",명륜진사갈비,표기안함,표기안함,4.1,12,8,
2,어나더에이치,서울 성북구 장월로1길 56-9 (우)02748,카페,"아메리카노,카페라떼,딸기주스,딸기스무디,요거트스무디",4600,3.1,10,5,
3,치코커피,서울 성북구 장월로1라길 13 2층 (우)02748,커피전문점,"아메리카노,카페 라떼,바닐라빈 라떼,k-밀크티라떼,바나나 라떼",3860,4.8,11,26,
4,메밀촌 본점,서울 성북구 화랑로25길 17 (우)02773,한식,"비빔메밀막국수,동치미메밀막국수,판메밀,메밀우동&알밥,들깨칼국수&수제비,만두국&공기밥",8000,2.1,7,7,"메밀밭 속에서 식사하는 기분.. 양도 많고 맛있어요/ㅂㄹ/2021.02 현재 시점. 배달앱을 사용할 경우 배달료가 없으나. 메밀국수 하나에 9000원 너무 비싸다. 양은 많으나 공장에서 찍어 낸 맛일뿐 전문점으로서의 면모를 보여주는 품질은 전혀 아니다. /맛은 그냥. 서비스는 뭐... 평범. 가격에 비해 반찬은 그냥 뭐...  한번쯤 시원한 모밀국수 먹고 싶으면 가볼만 하나 맛집으로 추천하기에는 무리 가있음./맛도 없고 비싸긴 하고, 비추천이예요./맛도 평범한데다가 불친절해요 혼자가서 먹으면 더 불친절"
5,재개발커피,서울 성북구 장월로2길 20 1층 (우)02773,카페,"아메리카노,카페라떼,월곡쌍화차,재개발커피,바닐라라떼",5640,5.0,6,21,
6,풍년상회,서울 성북구 장월로1길 90 1층 (우)02748,갈비,표기안함,표기안함,3.0,2,12,
7,역전할머니맥주 서울동덕여대점,서울 성북구 장월로1길 74 (우)02748,"호프,요리주점","오징어입,먹태,치즈 라볶이,노가리,순살 치킨",8200,0.0,0,2,
8,삽교원조두리곱창 5호점,서울 성북구 장월로1길 57 (우)02752,"곱창,막창","곱창구이(1판),곱창전골(소),직화야채곱창(1인분),눈꽃치즈곱창(1인분)",17250,4.2,10,4,
