,name,address,sort,menu,mean_price,score,people_give_score,review_count,review_list
0,탱고아구찜,광주 북구 설죽로471번길 12 1층 (우)61057,아구,"아구찜 (소),아구찜 (중),아구찜 (대)",50000,3.9,30,151,"여기 주인이 바뀌셨나요? 맛이 확 바뀐 것 같은데..  삼계탕 서비스도 없어지구요 변화가 좀 크네요/삼계탕 안나옴  미역국도 없어짐 가격오름 멀리서 갈 이유가 없는듯. 빠이/기대했는데 soso../1점 쓴 사람들 경쟁식당 관련인이 아닐까 싶네요. 치졸하네 ㅋ  포장 1만원 할인. 굉장히 합리적이고. 휴일이 이틀이어서 그런지 직원분들 굉장히 친절함. 아구 살은 먹기좋게 손질이 굉장히 세심하게 잘되어있고, 양이 충분함.  소짜 기준 성인남성 3명이 볶음밥까지 먹으면 엄청 배부르게 먹을 수 있을 정도.  순한맛으로 시켜도 매콤하고 땀이 조금 날 정도니 참...더보기/노맛 아구에 간 안돼서 밍밍 전체적으로 양념도 맛없고 줄 서서 먹는거에 낚임 비추천/코로나 시국에도 따닥따닥 붙어서 시끌벅적 침튀기며 먹고 방역 관리라곤 찾아볼 수 없지만 버젓이 접종 미완료자 거부하고 차별하는 식당. 반드시 기억합시다. 지금 장사 잘되시는거 절대 영원하지 않습니다./따뜻한 국물이 너무 좋네요/아구찜 맛있고 직원분들 친절해용/정말 직원분들 엄청 친절함 가게도 정말 깨끗 화장실도 정말 깨끗 아구찜 안에 가래떡이 들어있는데 이게 진짜 맛있어요 매운걸 잘 못먹어서 보통맛인데도  매웠지만 구운계란을 양념이랑 같이 먹으니 맛있어서 추가로 주문해서 더 먹었구요 반찬이 많아서 가격대가 높은거 빼고는 괜찮았습니다  찜만 먹어도 양 괜찮고 철판볶음밥도 괜찮아서 이렇게 먹으면 배불러서 삼계탕이랑...더보기/우리집 외식장소로 가장 많이 언급되는 곳! 양도 푸짐하고 맛도 좋아요~ 다만 순한맛도 매운맛 못먹는 사람에게는 많이 맵게 느껴질듯 평소에 잘먹는다면 보통맛 추천! 참고로 포장하면 1만원 할인된다는 무시무시한 혜택도 있으니 대기가 너무 길다면 포장도 추천!/만족/맛잇어요ㅠㅠㅠ 양도 세상 혜자함... 고기가 진짜 콩나물보다 많아요 ㅋ근데 기본 보통도 매워서 혼낫어요ㅠㅠ 블랙신라면 그 이상입니당/순한맛도 약간 매움 콩나물보다 아귀가 많고 기타 반찬 훌륭함 직원도 친절하고  현금 계산 2회 했는데 두 번 다 중짜 써비스 쿠폰 뽑음/맛있고 친절함/내가 사랑하고좋아하는 사람들이 함께 하지못한분들에게 미안한 마음이 들정도로 맛 인정.고맙습니다./살많이로 주문했더니 정말 아구살 듬뿍.양고 많아요 3명이 중짜로 주문해서 정말 배부르고 맛있게 먹었어요 복음밥이 약간 진듯해서 아쉬움/역대급 맛집 콩나물 보다 아구살이 더 많으며 평소 불닭볶음면을 즐겨먹는데 청양고추 보다는 맵게 먹었는데 정말 천상의 맛 이었습니다. 광주는 오리탕인줄 알았는데 아구찜이었음../살 많아서 좋음 ㅎㅎ 양념맛은 내 취향 아님 ㅋ 볶음밥이 맛있음/맛있어요 여기가 젤 나음/● 식성에 따라서 아구의 살, 대창, 껍질을 선택해서 먹을 수 있다.  ● 콩나물 대가리가 손질되어 나오고 찜에 들어가는 미더덕도 적당한 크기의 미더덕만 사용하여 먹기에 편하다.  ● 두 명이 가서 먹기에는 아구찜의 양과 가격이 부담스럽지만 서비스와 맛에 만족^^  ( 사진 - 아구찜( 소 ) & 밑반찬 )/맛 괜찮아요./맛집 인정 jmt hjm/지금까지 태어나서 먹은 아구찜중에 고기도 무지막지하게 많고 아구찜 시키면 영계백숙에.. 치즈계란말이에.. 아귀수육.. 홍어.. 정말 미친듯이 나오네요/● 식성에 따라서 아구의 살, 대창, 껍질을 선택해서 먹을 수 있다.  ● 콩나물 대가리가 손질되어 나오고 찜에 들어가는 미더덕도 적당한 크기의 미더덕만 사용하여 먹기에 편하다.  ● 두 명이 가서 먹기에는 아구찜의 양과 가격이 부담스럽지만 서비스와 맛에 만족^^  ( 사진 - 아구찜( 소 ) & 밑반찬 )/맛 괜찮아요./맛집 인정 jmt hjm/지금까지 태어나서 먹은 아구찜중에 고기도 무지막지하게 많고 아구찜 시키면 영계백숙에.. 치즈계란말이에.. 아귀수육.. 홍어.. 정말 미친듯이 나오네요/● 식성에 따라서 아구의 살, 대창, 껍질을 선택해서 먹을 수 있다.  ● 콩나물 대가리가 손질되어 나오고 찜에 들어가는 미더덕도 적당한 크기의 미더덕만 사용하여 먹기에 편하다.  ● 두 명이 가서 먹기에는 아구찜의 양과 가격이 부담스럽지만 서비스와 맛에 만족^^  ( 사진 - 아구찜( 소 ) & 밑반찬 )/맛 괜찮아요./맛집 인정 jmt hjm/지금까지 태어나서 먹은 아구찜중에 고기도 무지막지하게 많고 아구찜 시키면 영계백숙에.. 치즈계란말이에.. 아귀수육.. 홍어.. 정말 미친듯이 나오네요"
1,카페52 삼각점,광주 북구 설죽로 402 (우)61051,카페,"아메리카노,카페라떼,크림 빈 바닐라,달고나 우유,달고나 커피우유",5120,4.6,5,66,딸기케이크 맛나용/좋네용/여기 까눌레  진짜 정말 진심으로 맛있어요. 이때까지 먹어본 까눌레중에 제일 맛있어요. 카페52  까눌레 안먹어본 사람 없게 해주세요./일층이 예쁜데 앉아있기는 이층이 좋아요 넓고 좋았습니다/분위기도 좋고 넓고 깨끗하니 괜찮았어요. 근데 뭔지 모를 부담감이.../딸기케이크 맛나용/좋네용/여기 까눌레  진짜 정말 진심으로 맛있어요. 이때까지 먹어본 까눌레중에 제일 맛있어요. 카페52  까눌레 안먹어본 사람 없게 해주세요./일층이 예쁜데 앉아있기는 이층이 좋아요 넓고 좋았습니다/분위기도 좋고 넓고 깨끗하니 괜찮았어요. 근데 뭔지 모를 부담감이.../딸기케이크 맛나용/좋네용/여기 까눌레  진짜 정말 진심으로 맛있어요. 이때까지 먹어본 까눌레중에 제일 맛있어요. 카페52  까눌레 안먹어본 사람 없게 해주세요./일층이 예쁜데 앉아있기는 이층이 좋아요 넓고 좋았습니다/분위기도 좋고 넓고 깨끗하니 괜찮았어요. 근데 뭔지 모를 부담감이.../딸기케이크 맛나용/좋네용/여기 까눌레  진짜 정말 진심으로 맛있어요. 이때까지 먹어본 까눌레중에 제일 맛있어요. 카페52  까눌레 안먹어본 사람 없게 해주세요./일층이 예쁜데 앉아있기는 이층이 좋아요 넓고 좋았습니다/분위기도 좋고 넓고 깨끗하니 괜찮았어요. 근데 뭔지 모를 부담감이.../딸기케이크 맛나용/좋네용/여기 까눌레  진짜 정말 진심으로 맛있어요. 이때까지 먹어본 까눌레중에 제일 맛있어요. 카페52  까눌레 안먹어본 사람 없게 해주세요./일층이 예쁜데 앉아있기는 이층이 좋아요 넓고 좋았습니다/분위기도 좋고 넓고 깨끗하니 괜찮았어요. 근데 뭔지 모를 부담감이.../딸기케이크 맛나용/좋네용/여기 까눌레  진짜 정말 진심으로 맛있어요. 이때까지 먹어본 까눌레중에 제일 맛있어요. 카페52  까눌레 안먹어본 사람 없게 해주세요./일층이 예쁜데 앉아있기는 이층이 좋아요 넓고 좋았습니다/분위기도 좋고 넓고 깨끗하니 괜찮았어요. 근데 뭔지 모를 부담감이...
2,고산국밥,광주 북구 우치로 339 나동 1층 (우)61051,국밥,"갑오닭찜(1인),1인주문가능 할인가 10,000,8,000,7,000,7,000,25,000",13000,2.9,9,5,
3,대성콩물 일곡직영점,광주 북구 설죽로471번길 83 1층 (우)61057,국수,"콩물국수,콩물",7500,2.9,7,11,
4,월하리,광주 북구 설죽로471번길 8 (우)61057,한식,표기안함,표기안함,5.0,2,8,비빔밥집인데 비빔밥은 아직 안먹어봤고  청동오리전골만 두번 먹어봤어요.  밑반찬 장난아니고 정말정말 맛있습니다!! 광주 놀러온 친구들 데려갔는데 전부 만족했습니다.  셋이서 오리전골 반마리 시켜서 배터지게 먹었습니당.   오래오래 번창하세요ㅎㅎ 
5,카페뮤,광주 북구 우치로422번길 11 (우)61047,카페,"아메리카노(HOT),에스프레스,카페모카(HOT),헤이즐넛모카(HOT),카라멜마키아또",4700,4.6,5,1,
6,원조용전식육회관 일곡점,광주 북구 삼각월산길 2-1 (우)61047,"육류,고기","생고기(400g),육회(200g),채끝등심(150g),꽃등심(150g),살치살(150g)",30800,5.0,1,9,
7,압록매운탕,광주 북구 설죽로415번길 5 (우)61057,"매운탕,해물탕","메기구이+탕 (대),메기구이+탕 (중),메기구이+탕 (소),참게탕 (1인기준),메기탕 (1인기준)",35200,4.6,5,5,
8,다락금,광주 북구 송해로 36 1층 (우)61049,갈비,"마늘양념한우(180g),한정판매,55,000,양념돼지갈비(250g),마늘돼지갈비(200g),벌집생삼겹살(180g)",14000,5.0,2,6,
