,name,address,sort,menu,mean_price,score,people_give_score,review_count,review_list
0,바이킹스워프 롯데월드몰점,서울 송파구 올림픽로 300 롯데월드몰 4층 (우)05551,바닷가재,표기안함,표기안함,3.2,68,350,"랍스터 망고 커피 아이스크림 얼그레이케이크 맛있어요 망고 주시는 분이 좀 무섭게(?) 보여서 망고 더 많이 먹고싶었는데 참게되더라구요../오랫만에 다녀왔는데 진짜 대실망!! 개선 되기 전까지는 다시 안가려고요. 1인당 110달러 오늘 135,000원이나 받으면서 메뉴들이 정말 부실했어요. 그리고 사시미에 흰살생선 없는 뷔페가 어딨나요? 심지어 연어는 사시미에도 없고 초밥에도 없고 구운연어에 있었는데 진짜작은 조각;;; 예전에 비해 메뉴 갯수도 많이 줄고 동선도 별로! 진짜 다 별로 였습니다....더보기/동선배치가 별로였고 랍스타로 뽕뽑을 거 아니면 그냥구래용/전화가아예안됨 ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ 그럼 온라인으로받아야되는거아닙니꽈? ㅋ ㅋ ㅋ 전번딸랑남겨놓고 이게무슨 ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ/랍스터 무한 먹기에 좋아요/랍스터 질겨서 씹다보면 턱아픔 부드러울거 예상하고가면 실망엄청할것. 같이 먹은 사람도 무한리필이 이렇지뭐 함. 특히나 알 베어있는 랍스터는 더 맛없음 비린맛이남. 해산물이 맛있다길래 기대했는데 결혼식장의 그 맛없는회 보다는 낫고 보통의 평범한 동네횟집보다 못한 수준임. 갈비는 먹을만하고 전복이랑 치킨은 맛없음. 그리고 테이블 간격도좁고 가게규모가 작음. 먹...더보기/전화를 절대 받지 않음. 무조건 현장 예약해야 함. 반드시 식사 날의 전 달에 가야 예약 가능.  해산물은 선택하면 바로 꺼내서 손질해서 가져다주기때문에 신선하고 맛있음. 해산물 종류도 많아서 먹을 것도 많음. 하지만 구이는 종류도 부족하고 맛도 평범함. 디저트는 케이크, 과일, 주스, 아이스크림. 식당 내부에 폴바셋이 있음. 하지만 주문 가능 메뉴는 아메...더보기/와 씨 1주전부터 그날못가서 예약취소좀 하고싶은데 전화를 안받아서 취소를 못했네 ㅋㅋㅋㅋㅋㅋㅋㅋ말이되나 ㄴㅋㅋㅋㅋㅋㅋㅋㅋ일부러 안받는건가? 대단합니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ/과장 안하고 1인 평균 하루 30-50통씩, 4인가족이 매일같이 7일동안 전화 걸었는데 (약 300통) 단 한번도 받으신적이 없네요.  네 바쁘면 그러실 수 있죠 근데 규모가 있는만큼 상담 접수 직원을 더 채용하시거나.. 온라인 예약 시스템도 만들어주시거나.. (오픈카톡이나 네이버 예약 등 종류는 많음.) 해야하는거 아닌가요   다른 분들 리뷰보면 죄다 단...더보기/오늘 정확히 413번 전화했는데 안받음  뭔 이런곳이 다있음ㅋㅋㅋ  지방내려가는 내내 했는데 진짜 ㅋㅋㅋ  인증가능함 하..  /도대체 전화예약은 왜 있는거임 받지도 않을거면서 거짓말안하고 하루에 20번씩 전화했어요   전화예약안받을거면 네이버예약이든 열어놓던지 대기 긴거 뻔히알고 전화예약 하는건데 그럼 가서 대기 걸어놓고 차례되면 오라는말밖에 더 되는건지 ...   예약은 진짜 최악임/요즘 호텔뷔페에 랍스터가 다 나와서 메리트가 떨어져요. 후식케이크나 티는 좋음./예약 엄ㅁㅁㅁㅁ청 안됨 뭐하러 예약을 받나 싶을 정도…  이런 시대에 온라인 예약도 불가… 이해 안됨/아 진짜 토요일 5시예약으로 갔는데 진짜 랍스터 어쩔 살이 진짜거짓말안하고  새우소자 만해 그것도 발라내면 부서지고 여지것 대여서번 갔어도 이정도는 아니였는데 진짜 어디서 폐급 랍스터를 가져온건지  계산하면서 한마디 하고나옴 잔짜 바이킹은 거의 랍스터 먹으러 가는건데 이러면 안되지 아니 어느정도래야 말을 안하지 진짜 최악이야/예약 전화도 안받는 개판 직원과 온라인 예약도 안되는 멍청한 관리직+본사 직원의 환장의 콜라보 ㅗ 응 안가고 딴데 간다 ㅗ/잠실점 예약 어렵고 다른지점에 비해  한달전에 예약해야함.랍스터는 좀 뻑뻑한 느낌이었고 해산물이 옛날보다 종류가 없어요. 망고 크기도 작고 부실했어요.해산물 부페에서 해산물 종류가 점점 즐어들고 다른 메뉴들이 차지하는듯요.초심 잃지말길./서버분들도 친절하시고 음식들도 전부 정갈하니 맛있습니다~/가끔 가게 되는 곳 저렴히 맘껏 먹고 오네요  특히 랍스타 엄청 먹었네요/으아.. 코로나 이전에도 이랫나..?  ㅇ정말 너무나 느껴질 정도의 축..~ 쳐진 직원분들.. ㅇ부페이지만 떠주는 시스템.. ㅇ비린내 나는 랍스터들.. ㅇ전반적 중퀄리티 이하의 음식들..  걍 호텔 부페가 나은 수준. /ㆍㆍㄴ/뷔페면 기복이 있기 마련인데 여긴 모든 음식이 다 맛있다 디저트(젤라또 케익 커피 음료)도 유명한 맛집이 입점한 거라 믿고 먹을 수 있다 더구나 코로나라 직접 뜨지 못하고 일일이 떠주시기 때문에 남이 휘젓지 않은 더 깔끔한 음식을 먹을 수 있음 개인적으로 랍스터, 버터랍스터, 갈비, 갈비탕, 전복회, 사시미, 초코무스케익, 망고, 딸기치즈젤라또는 꼭 먹어야...더보기/랍스타보다 갈비, 디저트가 기억에 남아요 초코무스케이크 진짜 맛있어요/랍스타 맛있는데 두개 먹으니까 더 못 먹겠었고~ 다른 음식들은 보통이었어요~ 연어스시가 제일 맛있었네요/코로나 직전 예약 겨우해 기대하고 갔지만 24만원 할만큼 가성비도 없고 해산물은 안돼는게 반이상이고 가제도 오래되거나 자숙만 녹여 주는지 맛도 별로고 활은 딱 한개 엄청 작은거 주고 정말 돈아까워요 차라리 쿠우쿠우가 나아요 이런식으로 나오면/가격에 비해 음식맛은 별로예요 제공되는 음식 중에 먹을 만한 게 몇 개밖에 없어요. 또 안 가겠어요 절대 가지 마세요 /랍스터 6마리 먹었답니다/해산물 좋아하는 사람들이 한번정도 가보면 좋을곳 /고객센터 안내 왜이렇게 불친절하나요? 내가 뭐 잘못한줄.. 성게알 나오는지 확인해달라니까 오늘 올거냐 오는데 확인해 달라냐 이런다.. 에휴 /랍스터를  집중공략해서 먹어야되구여 그래도 배부르게 잘먹을수 있었어요 대부분신선하고 맛있었음 한번쯤은 가볼만해요!/공간 ☆☆ 몰이라 그런지 시장바닥 분위기는 어쩔 수 없지만, 이 가격대와 어울리지는 않는 산만함.  서비스 ☆☆ 전체적으로 직원들이 지쳐있다. 최저시급 받으시나? 매장이 매우 바쁘니 임금을 올려주어 표정이 밝도록 해주어야 할 듯 하다. -----------‐-------------------------------- 랍스터 ☆☆☆☆ 깔끔한 맛. 버터 소스가 ...더보기/전화예약이 어려워서 당일 대기후 정각에 입장했어요. 음식들 골고루 맛나고 모든 음식을 직원들이 직접 담아줘서 좋았어요. /예약하기 어려움 이때는 코로나 2단계여서 직원들이 음식 퍼줌 주말엔 2시간인데 이미 들어가는 줄로 10분정도 까임  음식기다리는줄도 어마어마.. 해산물코너 두번째 주문한지 40분쯤 됬나.. 후식먹을때 나오고 "
1,1954무한등심 잠실점,서울 송파구 올림픽로35길 124 장미종합상가 A 1층 101호 (우)05504,"육류,고기","1954무한등심스페셜(미취학),36개월미만 무료,19,800,14,900",8900,3.0,39,74,"최상의 흑우) 19800원이라고 가면안됩니다. 그건 평일 점심이고 ""24800원""입니다. 고기는 너무 퍽퍽하고 음료수 마신다고하면 2000원씩 더 받아요! 2만5천원 받는 시간이 주 이용시간대이면 19800원 이라고 홍보해서는 안되지 않나요? 무슨 가게 전면부에도 마치 19800원만 받을것처럼 써놨던데ㅋㅋㅋㅋ 아 다신 안갈래... 내 돈;ㅁ;/좀 아닌것 같네요/여기 왜 평점이이럼? ㅋㅋㅋㅋ 여기고기 퀄리티 무한리필집중에서 최상단에속할 정도로 좋고 맛있다. 난어짜피 양도 적고 고기퀄리티좋은꼴을 못봐서 무한리필거르는데 무한리필 편견 버리게된집이다. 뭐물론 소고기를 안좋아하면 별로라고 생각할수잇음 이건 ㅇㅈ 여기 평점에서 믿고 거르는 평점 빌런 정리해준다. 1. 고기가 질겨요 숯불에 고기굽기가 힘들어요 별0.5개~1개...더보기/후기가 엇갈려서 혹시나하는 마음에 걱정했는데 고기도 너무 맛있고 아이들과 방문했는데 직원분들이 너무 친절하게 대해주셔서 감사했습니다/개선이 필요해보이네요 야채류는 신선합니다. 가장 중요한 고기는 기대보다 실망입니다. 너무 두껍고 퍽퍽하고 질기고 불이 강해서 허겁지겁...식사만족도가 떨어지네요 한눈 팔면 금방타버리니 얘기할시간도 없고요 안남기면 불고기 포장해주는건 좋아서 별2개드립니다. 재방문의사는 없네요. /맛있어요 불고기도 맛있게 먹었습니다/여러번 갔는데 맛있고 친절함. 샐러드바 메뉴도 갈 때마다 바뀜. 가격대비 만족. 개인적으로는 등심보다 갈비가 더 맛있었다. 백김치, 나물, 쌈채소류가 아주 잘 되어있음./테이블에 떨어트려서 안먹은 떡볶이 한점.호박 한점 남았다고 불고기팩 안준다네..ㅋ 개처럼 싹싹 핥기라도 바라나 훈련병 군기 잡소? 계산하는 여자 그양반 자기딴엔 그게 똑똑한거라 생각하나 봅니다  ㅎ  /여기 고기는 그냥 좀  싼고기임   가격대비 나쁘지 않으나 추천은 못함  여기 젎은 카운터 보는 여자분 시간되기전부터 먹고있는거 보면서 정리하라고 하고 어런 불친절은 처음 당해봄~  문앞에는 19800원 써있는데 이건 점심가격이고 24900원인가 내고 옴~  절대 다시는 안갈 가게임/오늘 가서 먹어 봄   뭐가 그렇게 맛이 없다는 거지 ?  함부로 험담 하지 맙시다   확실히 먹을 만 합니다   그리고 사이드 메뉴도 확실 합니다   맛있는 계란찜도 무한제공  양념 등심은 너무 질겨요..   부드럽게 만들어 줘야 할듯 합니다  다만 평일 저녁과 주말은 2.5만원 입니다   특히 아래 분 험담 알바 인듯 /흑우 소고기 양념등심과 40여가지의 프리미엄 샐러드바를 믿을수 없는 미친가격에 무한리필로 제공한다는 말 믿고 갔는데  정말이지 미친듯이 맛없네요  음식은 돈 낸 만큼 퀄리티가 있습니다/already enjoyed twice, and wait for the next gathering here with friends. considering the price, the quality of the beef is excellent /이용시간이 1시간 40분은 좀 촉박합니다. 두꺼운 고기익히랴. 소금장 샐러드챙기니까 벌써 30분이 지나가네요. 시킨냉면도 맛도없었지만 시간도 촉박하고...먹으면서 자꾸 시계만 보게 되네요. 카운터에 계신분은 좀 친절하셨으면 좋겠습니다. 고기는 잘구워야 안질겨요. 소세시는 안먹는걸로... 선물로 주신 불고기는 고기에서 누린내가 심하게 납니다. 양념도 별로고....더보기/여기 엄청 맛있는데 무한리필 거의 안가는데 종종 고기 먹으러 가는 곳  별점보니까 안남기면 주시는 불고기 가지고 트집도 많이 하시네요 이 가격에 무한리필 드시고 불고기까지 공짜로 받아가면서 좀… /고기맛은 무한리필 식당에서 기대하는 그 정도 수준입니다. 아주 좋지도, 나쁘지도 않은 정도.. 다만, 11시 좀 넘어 오픈 직후에 가서 그런건지 에어컨이 시원하지 않네요. 더워서 빨리 좀 빨리 나왔습니다. 그리고 매장내 음악을 틀어놨는데, 무슨 노래인지 소음처럼 들립니다. 차라리 끄는게 나을 것 같네요. 그리고 화장실은...ㅠㅠ/오픈하자 마자 갔고 손님도 없는 상태이며 밖에 공자도 안 되어 있는데 무조건 1인 식사는 안된다고 쫓아내더군요.  매점밖에 써서 붙여 놨더라면 오지도 않았을텐데 너무 하네요./참 살다살다..식당을 까려니까 소고기가 염장이 안되있다고 까는 멍청이를 보네. 집에서 고기안구워보고 흔한 요리유튜버도 안본티가 저렇게 난다. 소금을 원래 굽기 얼마전에 뿌리거나 안뿌린단다. 뿌려두고 저장하지 않아. 육즙 다털릴일있냐? 숯불에 못굽겠다고 징징거릴꺼면 여길 오면 안되지...어휴. 본인 능지 딸리는건 모르고. 소금이 안뿌려진걸 첫점에 알았으면 고...더보기/유튜브 , 블로그등등 보고 반신반의로 평일날 가봤는데 등심 무슨 맛인지 하나도 모르겠내요... 평소 이런 후기 안남기는데 이건 아닌거 같아서 남깁니다. 서브로 있는 음식들도 별로예요ㅠㅠ, 다신 안갈꺼같습니다.진심/고기는 그럭저럭.. 불맛이 다 살렸다 근데 직원분이 일을 못하시는건지 사장님이 예민하신건지.. 곧 직원분 짤리실것같던데ㅠ /많이 친절하셨고 맛있게 먹었어요/맛있었고 직원들 다 친절. 11월초에 갔다가 사람 너무 많아서 실패ㅠㅠ 어제는 거리두기때문인지 한가했어용  고기 야채 다 신선해서 둘이서 6판 먹었고 무엇보다 만두랑 떡볶이가 너무 맛있어서ㅠㅠ마지막엔 만두랑떡볶이로 배를 채웠어요~ 나중에 점심에 한번 가보려구용 !! /나갈때 불고기까지 퍼주네요 계속 이정도면 좋겠어요.. 단골할거예요/사장인지 여자분이 매장에서 직원들한테 소리 지르면서 명령해서 체할 뻔했습니다 손님한테도 불친절... 그리고 김치 한 쪼가리 가지고 음식 남겼다고 트집 잡아서 고기 400g 안 줍니다 고기 일부러라도 안 주려고 하니 참고하세요 다신 안 갑니다/남김없이 먹으면 400g 불고기 준다더니 채소에 용기까지 다 합쳐도 271그람인데요????/고기 질김 두꺼워서 질김 턱아플정도 환기가 안댐 직접 가보삼 그냥 연기 자욱함 이해가 안댐 외부팬이없는지.. 남자직원 엄청 불친절 여친아니엿으면 그자리에서 개욕하고 때리고 상에.대가리.쳐박앗음 깽값 시원하게주고 라스트오더 21시 전에 끝 20시55분에 주문해도 매정하게 끝낫다고함 그러면 왜 21시로 적어논건데? 21시에 직원들 밥 먹어서 뭐 시키기 어려운 ...더보기/유명하다고해서 방문했어요!!존맛ㅠㅠ/10시 식당 마감. 9시 10분 주방 마감. 무한리필집에서 늦게 오는 손님은 덜 먹으니 땡큐일텐데, 8시45분에 오는 사람 돌려세우려면 제대로 된 이유나 사전공지는 있어야 되는 거 아닙니까? 전화해보고 오지 그랬냐는 발상은 대체 어디서 오는 건지 참... 종업분의 톤과 태도는 친절했지만 내용은 전혀 아니었네요./고긴지 고무타이언지 알수가 없네.../죤맛탱 고기 두꺼워요 /고기가 너무 느끼해요. 종업원도 불친절해요/기름이 덩어리로 잇는거만 빼면 괜찮음 특히양념에 뭉쳐져잇음/실제 위치는 사진상 '출발' 지점 쯤이에요. 찾느라 조금 헤멧습니다 ㅎㅎ 티몬 쿠폰을 사서 갔는데 고기들이 부드럽고 맛있어요 또 사장님이 너무 친절하세요!  그리고 다먹은후에 음식물을 안남긴걸 검사맡으면 보너스로 고기 포장도 해줘요 짱짱! "
