,name,address,sort,menu,mean_price,score,people_give_score,review_count,review_list
0,정석참치 영등포2호점,서울 영등포구 영중로 95-1 1층 (우)07245,참치회,"정식,점심특선,30,000,모듬초밥셋트,(점심식사)초밥10pcs+참치4pcs+국물+튀김,11,900,대구탕,점심식사",14966,3.4,5,115,
1,문래돼지불백 영등포직영점,서울 영등포구 영중로 77 1층 (우)07245,"불고기,두루치기","숯불돼지불백 1인(특)세트,숯불돼지불백300G+공기밥1+장국1+상추+쌈장+마늘+절임고추+생양파+반찬(콩나물무침,무생채),16,000,콜라,사이다,숯불돼지불백 2인세트,숯불돼지불백400G+공기밥2+장국2+상추+쌈장+마늘+절임고추+생양파+반찬(콩나물무침,무생채),28,000",8875,3.1,14,28,"주차되는거 빼곤 딱히 ...그냥 그렇네요 /고기 무난하다. /맛있어용ㅎㅎ 콩나물이랑 밥두그릇가능/여자알바인지 직원인지 위생관념이 없어요. 배달가는 밑반찬 담다가 떨어진 콩나물 맨손으로 주워서 반찬통에 다시 담아넣고. 본인이라면 그런 반찬 먹겠어요? 고기도 그냥저냥... 무난한 맛 위생관념은 없고, 혼자오신분들은 손님 취급도 안하는지 대꾸도 안하시더군요. 일행들과 다시는 가지않기로했습니다~/주말 낮시간에 갔는데 고기를 일부 미리 익힌건지 따뜻한 느낌도 없네요 어쩐지 주문한지 2-3분만에 음식이 나오더라고요 주변 지나가면서 맛있어보여서 갔는데 다시는 안갈듯 싶어요. 주변에 맛있는 곳이 없긴하지만... 다들 여길 왜 오시는거지.. 고기도 말라있고 건조하고...  진심 맛있나..? 아 참. 가격 8천원 입니다. 저만 별로일 수 있으니....가보실 ...더보기/나쁘진 않아요/고기가 바짝 마름. 구성이 허전함./주차도 되고 가격도 저렴하고 맛도 괜찮아요~~/맛도 그닥 재방문 안함/최고!!!/좋아여 밥도 무한리필이에요ㅋ..ㅋ/아주 맛있고 서비스도 친절해요~~"
2,외계인방앗간 영등포점,서울 영등포구 국회대로54길 10 아크로타워스퀘어상가 9동 3호 (우)07246,"제과,베이커리","아메리카노,카레라떼,모과차,미숫가루,레몬에이드",4440,4.0,22,29,"맛이 변했어요 늘 쌀식빵 먹어왔었는데 이번에 쌀식빵 사이즈 커지면서 기름지고 질감이 바꼈어요  돌아기가 앉은 자리에서 2장씩 먹었는데 지금은 1장도 제대로 안먹어요 ㅠㅠ 밑 댓글보니 주인분과 파티쉐 바꼈다고 하네요...  잘 먹었던 집인데 아쉽습니다/소금빵 속에 크림치즈가 없어져서 밋밋해졌고 꼬리빵도 맛이 바꼈어요ㅠ 그나마 다행인건지, 빵 부분은 맛이 동일한데요.. 필링들이 죄다 바꼈고 양이 작아졌어요. 전에는 꼬리빵 2개만 사도 묵직했는데.. 주인이랑 파티셰가 다 바꼈다고 하더라구요. 다시 갈 것 같진 않아요. 그동안 잘 다녔는데 너무너무 아쉬워요ㅠㅠ/맛이 변했어요……/직원인지 사장인지 결제하면서 상품 망가트려놓고 죄송하다고 한마디 없이 멀뚱멀뚱 그냥 결제해버림. 일부러 안깨진거 골라서 갔더니 직원이 깨버리는 어이없는 상황. 기분 나빠서 다시는 안갈듯. /물론 요즘 9시 시간 제한인 건 알지만 취식인거지 영업 시간이랑은 상관없다 생각했고 카카오맵은 볼 때 영업시간 10시까지, 네이버에서 볼 때는 9시반까지라고 해서 걸어서 뒤늦게 케이크 사러 매장 방문했습니다  9시 되기 거의 바로 직전에 도착했는데 포스기랑 다 마감해서 안된다고 하시더라구요! 여기까지는 이해합니다 하지만 저는 빵도 아니고 냉장고 안에 있는 ...더보기/맛있어요 ㅠㅠ/케이크도 너무 맛났어요. 큼직한 딸기가 올려진 부드러운 층층이 케이크  최고에용♡/맛있어요 가격대는 있는데 완전 고퀄/맛짱/빵 정말 맛있는 것 같아요!! 일하시는 분도 너무 친절하시고 좋아요 :) 일정이 꼬여서 기분이 좋지 않은 상태로 들어갔는데 나올땐 기분이 좋았어요! 감사합니다~ :D/맛있고 카페 분위기도 좋아요/지인이 쌀빵이라고 줬는데 맛나네요 ./맛있어요/맛있는 빵이 많아요. 비건 빵도 찾아보면 꽤 있으니 참고 하세요. /알바생분도 엄청 친절하시고 빵도 너무 맛있어요ㅠㅠ 삼시세끼 뻥먹고 싶네요/맛있어요/빵 커피 다 맛있고 특색있지만 가격이 솔직히 부담된다/사장도 불친절 직원도 불친절/쌀빵 최강입니다 강추/빵도 맛있고 다른 지점보다 여유있고 인테리어도 이뻐요./맛있고요 시식도 많이주시고 가끔가다 생각나서 꼭들러요"
3,오마니국수,서울 영등포구 국회대로 654 1층 (우)07247,국수,"닭국수,비빔국수,아버지국밥,매운 비빔국수(총 3단계),골닭비빔국수,오마니국수",5833,4.4,22,19,
4,명동식당,서울 영등포구 영중로 97 1층 (우)07245,한식,표기안함,표기안함,4.3,18,32,
5,김재운 초밥사랑 영등포직영점,"서울 영등포구 국회대로50길 20 포레나 영등포 상가동 110,111호 (우)07246","초밥,롤",표기안함,표기안함,3.7,17,11,
6,이사효짬뽕,서울 영등포구 영중로 91-1 1층 (우)07245,중화요리,"돼지고기짬뽕,백바지락짬뽕,바지락짬뽕 평일점심x,군만두 5p,군만두 2p,달걀후라이",5000,4.4,16,27,
7,나카지마고에몽,서울 영등포구 국회대로54길 10 아크로타워스퀘어 상가동 지하 1층 39호 (우)07246,일식,표기안함,표기안함,4.1,7,35,
8,여의도숯닭,서울 영등포구 국회대로54길 5 1층 (우)07247,닭요리,"숯불닭갈비 (250g),특제양념삼겹 (180g),생삼겹 (180g),매운닭발 (150g),양곱창 짜글이",15000,3.8,4,13,
